Date,Provider,Service,Region,Amount,Usage_Type,Efficiency_Score
2024-12-13,AWS,RDS,global,3661.24,on-demand,86
2024-12-13,Azure,Fabric,global,4701.11,on-demand,31
2024-12-13,GCP,Compute Engine,global,1135.78,on-demand,32
2024-12-13,GCP,BigQuery,global,4979.37,reserved,45
2024-12-13,Azure,SQL Database,global,1196.13,on-demand,76
2024-12-14,SaaS,Snowflake,global,3467.77,reserved,48
2024-12-14,GCP,Compute Engine,global,1406.52,reserved,62
2024-12-14,SaaS,Snowflake,global,3635.55,reserved,68
2024-12-14,Azure,VMs,global,4042.11,reserved,34
2024-12-15,SaaS,Snowflake,global,1183.26,on-demand,82
2024-12-15,Azure,AKS,global,2500.86,reserved,53
2024-12-15,SaaS,Snowflake,global,1572.43,reserved,74
2024-12-16,AWS,Snowflake,global,1677.24,on-demand,92
2024-12-16,SaaS,Snowflake,global,3044.96,on-demand,48
2024-12-16,SaaS,Snowflake,global,2161.82,on-demand,50
2024-12-16,SaaS,Databricks,global,1010.16,on-demand,78
2024-12-16,Azure,Fabric,global,1679.76,reserved,41
2024-12-16,AWS,EC2,global,2626.42,on-demand,46
2024-12-17,GCP,BigQuery,global,3304.43,reserved,43
2024-12-17,SaaS,Snowflake,global,2487.29,reserved,69
2024-12-17,GCP,Compute Engine,global,4367.77,reserved,85
2024-12-17,Azure,AKS,global,2903.51,reserved,71
2024-12-18,GCP,BigQuery,global,2132.44,reserved,37
2024-12-18,GCP,Compute Engine,global,4363.78,on-demand,87
2024-12-18,GCP,Compute Engine,global,3325.07,on-demand,52
2024-12-18,GCP,Compute Engine,global,4147.7,on-demand,63
2024-12-19,AWS,RDS,global,2683.46,on-demand,66
2024-12-19,Azure,AKS,global,3694.51,on-demand,42
2024-12-19,SaaS,Databricks,global,2754.08,reserved,64
2024-12-20,AWS,EC2,global,4064.53,on-demand,30
2024-12-20,GCP,BigQuery,global,4771.12,reserved,61
2024-12-20,SaaS,Databricks,global,3267.69,on-demand,36
2024-12-20,Azure,SQL Database,global,4621.16,on-demand,42
2024-12-20,SaaS,Databricks,global,3395.8,reserved,35
2024-12-21,SaaS,Snowflake,global,3453.93,on-demand,76
2024-12-21,GCP,Compute Engine,global,3440.13,on-demand,33
2024-12-21,SaaS,Databricks,global,3230.68,reserved,51
2024-12-21,GCP,BigQuery,global,3402.25,reserved,52
2024-12-21,AWS,Snowflake,global,3834.12,reserved,34
2024-12-22,GCP,BigQuery,global,1180.43,reserved,40
2024-12-22,GCP,BigQuery,global,4168.17,on-demand,79
2024-12-22,Azure,AKS,global,4666.61,on-demand,62
2024-12-23,AWS,Snowflake,global,4745.71,on-demand,38
2024-12-23,AWS,Databricks,global,2198.91,on-demand,39
2024-12-23,AWS,Kubernetes,global,3241.8,on-demand,52
2024-12-23,Azure,AKS,global,1219.03,reserved,88
2024-12-23,Azure,VMs,global,2443.45,reserved,34
2024-12-23,SaaS,Databricks,global,1188.43,on-demand,35
2024-12-24,GCP,BigQuery,global,2762.75,reserved,91
2024-12-24,GCP,BigQuery,global,692.76,on-demand,51
2024-12-24,SaaS,Databricks,global,2802.87,reserved,90
2024-12-24,AWS,EC2,global,757.11,on-demand,76
2024-12-24,GCP,Compute Engine,global,2131.05,reserved,84
2024-12-25,SaaS,Snowflake,global,1700.25,on-demand,39
2024-12-25,SaaS,Snowflake,global,3965.65,on-demand,74
2024-12-25,AWS,Databricks,global,2631.03,reserved,89
2024-12-25,GCP,Compute Engine,global,4695.34,reserved,32
2024-12-25,AWS,RDS,global,3210.56,reserved,86
2024-12-26,SaaS,Snowflake,global,1712.72,reserved,33
2024-12-26,AWS,Databricks,global,1244.26,on-demand,40
2024-12-26,AWS,Snowflake,global,2009.84,on-demand,85
2024-12-26,AWS,RDS,global,3429.71,on-demand,89
2024-12-26,GCP,Compute Engine,global,1488.23,reserved,57
2024-12-27,GCP,Compute Engine,global,4992.2,on-demand,59
2024-12-27,AWS,Databricks,global,4427.74,on-demand,93
2024-12-27,AWS,EC2,global,688.77,on-demand,67
2024-12-28,GCP,Compute Engine,global,1254.56,on-demand,70
2024-12-28,SaaS,Databricks,global,3305.6,reserved,89
2024-12-28,AWS,Databricks,global,4481.2,on-demand,62
2024-12-28,Azure,AKS,global,812.74,reserved,52
2024-12-28,AWS,RDS,global,3392.9,reserved,55
2024-12-28,AWS,EC2,global,2498.43,on-demand,68
2024-12-29,Azure,Fabric,global,3847.07,on-demand,35
2024-12-29,GCP,Compute Engine,global,831.07,on-demand,72
2024-12-29,GCP,Compute Engine,global,1039.52,on-demand,62
2024-12-30,GCP,Compute Engine,global,708.29,on-demand,60
2024-12-30,AWS,Kubernetes,global,2868.23,on-demand,65
2024-12-30,SaaS,Databricks,global,640.91,reserved,78
2024-12-30,Azure,VMs,global,3625.52,on-demand,80
2024-12-30,AWS,RDS,global,714.44,reserved,62
2024-12-30,AWS,Kubernetes,global,3701.85,on-demand,63
2024-12-31,AWS,EC2,global,4079.36,reserved,76
2024-12-31,SaaS,Databricks,global,3369.17,reserved,54
2024-12-31,Azure,AKS,global,4064.9,on-demand,70
2024-12-31,AWS,Kubernetes,global,3727.26,reserved,64
2024-12-31,Azure,AKS,global,4016.74,reserved,41
2024-12-31,AWS,Kubernetes,global,4278.83,reserved,85
2025-01-01,SaaS,Snowflake,global,1612.04,on-demand,64
2025-01-01,AWS,Kubernetes,global,3310.84,reserved,95
2025-01-01,GCP,BigQuery,global,1101.12,reserved,67
2025-01-01,GCP,Compute Engine,global,3713.31,on-demand,70
2025-01-01,AWS,EC2,global,1752.52,reserved,73
2025-01-02,AWS,Databricks,global,3189.42,on-demand,57
2025-01-02,GCP,BigQuery,global,3056.92,reserved,70
2025-01-02,SaaS,Snowflake,global,915.48,on-demand,40
2025-01-02,Azure,VMs,global,2580.94,reserved,30
2025-01-02,SaaS,Snowflake,global,2078.32,reserved,45
2025-01-02,SaaS,Databricks,global,3587.05,on-demand,52
2025-01-03,GCP,Compute Engine,global,3918.68,on-demand,76
2025-01-03,SaaS,Databricks,global,4412.3,on-demand,38
2025-01-03,SaaS,Snowflake,global,2574.23,on-demand,76
2025-01-04,GCP,Compute Engine,global,2945.21,reserved,72
2025-01-04,SaaS,Databricks,global,4007.46,on-demand,47
2025-01-04,Azure,VMs,global,4662.63,reserved,60
2025-01-04,SaaS,Snowflake,global,938.08,reserved,45
2025-01-04,Azure,SQL Database,global,1859.8,on-demand,84
2025-01-04,Azure,SQL Database,global,4919.71,reserved,92
2025-01-05,GCP,BigQuery,global,727.84,reserved,34
2025-01-05,GCP,BigQuery,global,4466.83,reserved,92
2025-01-05,Azure,VMs,global,3097.34,reserved,57
2025-01-05,GCP,BigQuery,global,4600.97,on-demand,87
2025-01-06,GCP,Compute Engine,global,2695.99,reserved,80
2025-01-06,Azure,Fabric,global,1743.05,reserved,88
2025-01-06,GCP,Compute Engine,global,3548.03,on-demand,46
2025-01-06,GCP,BigQuery,global,4665.04,reserved,79
2025-01-06,AWS,Snowflake,global,3699.41,on-demand,66
2025-01-06,AWS,Kubernetes,global,4093.53,reserved,68
2025-01-07,SaaS,Databricks,global,1365.97,reserved,68
2025-01-07,Azure,Fabric,global,3673.0,reserved,57
2025-01-07,GCP,Compute Engine,global,1253.15,reserved,93
2025-01-08,GCP,BigQuery,global,2679.95,on-demand,37
2025-01-08,Azure,AKS,global,2006.39,reserved,32
2025-01-08,Azure,AKS,global,2649.8,reserved,42
2025-01-08,AWS,EC2,global,4328.18,on-demand,47
2025-01-08,GCP,BigQuery,global,1515.18,reserved,53
2025-01-09,AWS,Kubernetes,global,928.29,on-demand,76
2025-01-09,GCP,Compute Engine,global,3768.47,reserved,67
2025-01-09,SaaS,Databricks,global,4757.62,on-demand,77
2025-01-09,SaaS,Databricks,global,706.68,on-demand,54
2025-01-09,SaaS,Databricks,global,4194.11,reserved,67
2025-01-09,Azure,SQL Database,global,748.59,on-demand,40
2025-01-10,AWS,RDS,global,1418.67,on-demand,59
2025-01-10,AWS,Kubernetes,global,661.11,reserved,75
2025-01-10,Azure,AKS,global,3252.71,on-demand,53
2025-01-10,AWS,Databricks,global,2269.2,reserved,34
2025-01-10,AWS,RDS,global,2736.02,on-demand,37
2025-01-10,Azure,VMs,global,3415.74,on-demand,82
2025-01-11,SaaS,Snowflake,global,822.3,reserved,79
2025-01-11,SaaS,Snowflake,global,3026.91,on-demand,74
2025-01-11,GCP,BigQuery,global,4035.57,on-demand,41
2025-01-11,GCP,Compute Engine,global,2075.1,on-demand,89
2025-01-11,GCP,Compute Engine,global,1720.72,on-demand,69
2025-01-11,Azure,AKS,global,3394.77,reserved,70
2025-01-12,GCP,Compute Engine,global,4869.49,reserved,39
2025-01-12,Azure,SQL Database,global,4902.91,reserved,43
2025-01-12,AWS,Databricks,global,3374.18,on-demand,47
2025-01-12,GCP,Compute Engine,global,3320.35,reserved,33
2025-01-13,AWS,Kubernetes,global,4449.25,reserved,34
2025-01-13,GCP,BigQuery,global,1157.03,on-demand,76
2025-01-13,SaaS,Databricks,global,1555.7,on-demand,59
2025-01-14,SaaS,Databricks,global,2196.15,reserved,39
2025-01-14,GCP,Compute Engine,global,3660.73,on-demand,35
2025-01-14,SaaS,Snowflake,global,2713.56,reserved,76
2025-01-14,AWS,Snowflake,global,3662.11,on-demand,93
2025-01-14,SaaS,Snowflake,global,1606.2,reserved,33
2025-01-15,Azure,Fabric,global,674.52,on-demand,77
2025-01-15,GCP,Compute Engine,global,1760.91,on-demand,78
2025-01-15,AWS,Databricks,global,4236.24,reserved,95
2025-01-15,AWS,Databricks,global,4039.59,reserved,69
2025-01-15,Azure,AKS,global,1724.61,on-demand,46
2025-01-15,SaaS,Databricks,global,2677.99,on-demand,64
2025-01-16,AWS,Snowflake,global,798.15,reserved,38
2025-01-16,SaaS,Databricks,global,2501.52,reserved,38
2025-01-16,Azure,Fabric,global,2488.93,reserved,86
2025-01-16,AWS,Kubernetes,global,4481.84,on-demand,42
2025-01-17,SaaS,Snowflake,global,1250.71,reserved,70
2025-01-17,Azure,VMs,global,4506.11,on-demand,75
2025-01-17,Azure,Fabric,global,535.36,on-demand,43
2025-01-17,AWS,Kubernetes,global,1683.6,reserved,53
2025-01-18,GCP,BigQuery,global,4925.28,reserved,54
2025-01-18,SaaS,Snowflake,global,550.47,reserved,95
2025-01-18,SaaS,Databricks,global,1233.91,on-demand,47
2025-01-19,AWS,Databricks,global,2888.74,on-demand,67
2025-01-19,AWS,Kubernetes,global,2589.63,reserved,33
2025-01-19,SaaS,Databricks,global,3939.94,reserved,72
2025-01-19,Azure,SQL Database,global,1161.23,reserved,42
2025-01-20,SaaS,Databricks,global,4309.86,reserved,40
2025-01-20,AWS,RDS,global,1806.0,reserved,86
2025-01-20,GCP,Compute Engine,global,4942.92,on-demand,32
2025-01-21,Azure,VMs,global,4973.25,on-demand,84
2025-01-21,Azure,Fabric,global,2131.77,on-demand,69
2025-01-21,Azure,VMs,global,4329.38,on-demand,95
2025-01-21,Azure,Fabric,global,3507.73,on-demand,40
2025-01-22,GCP,Compute Engine,global,614.59,reserved,47
2025-01-22,GCP,BigQuery,global,2740.73,reserved,51
2025-01-22,SaaS,Databricks,global,882.71,reserved,55
2025-01-22,Azure,Fabric,global,3220.46,reserved,65
2025-01-22,GCP,BigQuery,global,3707.81,on-demand,80
2025-01-23,GCP,Compute Engine,global,1081.71,reserved,60
2025-01-23,GCP,BigQuery,global,1748.25,reserved,54
2025-01-23,Azure,Fabric,global,4065.28,reserved,82
2025-01-23,Azure,SQL Database,global,3173.3,on-demand,49
2025-01-23,GCP,Compute Engine,global,2964.54,on-demand,30
2025-01-23,Azure,VMs,global,970.23,reserved,87
2025-01-24,AWS,Databricks,global,3240.97,on-demand,93
2025-01-24,GCP,Compute Engine,global,1378.5,on-demand,60
2025-01-24,AWS,Databricks,global,2870.71,on-demand,35
2025-01-24,AWS,Snowflake,global,1034.58,reserved,85
2025-01-24,SaaS,Databricks,global,1452.74,reserved,32
2025-01-24,Azure,VMs,global,3362.57,on-demand,46
2025-01-25,GCP,BigQuery,global,3791.88,on-demand,36
2025-01-25,AWS,Databricks,global,2606.18,reserved,85
2025-01-25,SaaS,Databricks,global,955.38,reserved,37
2025-01-26,SaaS,Databricks,global,2542.14,reserved,89
2025-01-26,GCP,Compute Engine,global,4031.85,reserved,51
2025-01-26,AWS,Kubernetes,global,2270.18,on-demand,62
2025-01-26,AWS,Databricks,global,4758.89,on-demand,43
2025-01-26,Azure,Fabric,global,2952.47,reserved,60
2025-01-26,SaaS,Databricks,global,2411.04,on-demand,88
2025-01-27,Azure,SQL Database,global,3589.14,on-demand,63
2025-01-27,Azure,SQL Database,global,4564.8,on-demand,49
2025-01-27,Azure,AKS,global,1451.75,reserved,35
2025-01-27,AWS,EC2,global,3767.62,on-demand,77
2025-01-27,GCP,Compute Engine,global,659.36,reserved,66
2025-01-28,Azure,SQL Database,global,3443.17,reserved,40
2025-01-28,AWS,Snowflake,global,2355.47,on-demand,80
2025-01-28,GCP,Compute Engine,global,2998.49,reserved,80
2025-01-28,AWS,Databricks,global,3629.9,reserved,68
2025-01-29,SaaS,Snowflake,global,1448.22,reserved,68
2025-01-29,SaaS,Snowflake,global,1233.06,reserved,72
2025-01-29,GCP,BigQuery,global,3276.95,on-demand,60
2025-01-29,AWS,Kubernetes,global,1046.88,reserved,79
2025-01-30,Azure,AKS,global,2449.66,on-demand,89
2025-01-30,SaaS,Databricks,global,1982.11,on-demand,36
2025-01-30,SaaS,Databricks,global,3632.58,on-demand,58
2025-01-31,Azure,AKS,global,4254.11,reserved,47
2025-01-31,GCP,BigQuery,global,2205.9,on-demand,71
2025-01-31,AWS,Snowflake,global,3745.93,reserved,30
2025-01-31,SaaS,Databricks,global,1978.42,on-demand,30
2025-02-01,GCP,Compute Engine,global,4930.79,reserved,36
2025-02-01,GCP,BigQuery,global,3065.33,on-demand,37
2025-02-01,AWS,Kubernetes,global,4349.65,on-demand,53
2025-02-01,Azure,SQL Database,global,964.13,on-demand,81
2025-02-01,GCP,BigQuery,global,4313.4,on-demand,42
2025-02-01,Azure,Fabric,global,4650.77,reserved,69
2025-02-02,GCP,BigQuery,global,4005.01,on-demand,43
2025-02-02,Azure,AKS,global,2649.05,on-demand,34
2025-02-02,SaaS,Databricks,global,820.86,on-demand,32
2025-02-02,Azure,SQL Database,global,3212.27,on-demand,89
2025-02-02,SaaS,Databricks,global,4666.22,on-demand,33
2025-02-02,GCP,BigQuery,global,4143.47,reserved,34
2025-02-03,GCP,Compute Engine,global,3582.07,reserved,56
2025-02-03,Azure,SQL Database,global,1295.12,on-demand,91
2025-02-03,AWS,Databricks,global,4096.82,reserved,31
2025-02-04,Azure,VMs,global,4034.67,reserved,53
2025-02-04,AWS,Snowflake,global,846.73,reserved,64
2025-02-04,SaaS,Snowflake,global,2958.49,on-demand,81
2025-02-04,AWS,Kubernetes,global,2102.62,on-demand,49
2025-02-04,Azure,Fabric,global,1239.51,on-demand,88
2025-02-05,GCP,BigQuery,global,1787.25,on-demand,71
2025-02-05,SaaS,Snowflake,global,784.6,on-demand,40
2025-02-05,AWS,Snowflake,global,2817.25,reserved,87
2025-02-05,AWS,Snowflake,global,4676.73,reserved,69
2025-02-05,GCP,BigQuery,global,1027.75,reserved,90
2025-02-06,Azure,SQL Database,global,4642.9,reserved,74
2025-02-06,Azure,SQL Database,global,1222.27,on-demand,75
2025-02-06,AWS,EC2,global,4257.15,on-demand,92
2025-02-06,AWS,Databricks,global,2797.03,on-demand,49
2025-02-07,Azure,AKS,global,2378.04,reserved,59
2025-02-07,SaaS,Snowflake,global,4378.92,reserved,75
2025-02-07,Azure,VMs,global,4659.82,reserved,92
2025-02-07,Azure,VMs,global,3657.53,on-demand,79
2025-02-07,SaaS,Databricks,global,2437.55,on-demand,59
2025-02-08,GCP,Compute Engine,global,3327.02,on-demand,38
2025-02-08,AWS,Snowflake,global,4919.2,on-demand,76
2025-02-08,GCP,BigQuery,global,2980.43,reserved,72
2025-02-08,GCP,BigQuery,global,1770.84,on-demand,67
2025-02-09,AWS,Kubernetes,global,2204.34,reserved,79
2025-02-09,Azure,VMs,global,716.9,on-demand,54
2025-02-09,AWS,EC2,global,2354.18,reserved,91
2025-02-09,AWS,EC2,global,1668.85,reserved,72
2025-02-09,AWS,EC2,global,4701.9,reserved,41
2025-02-09,AWS,RDS,global,3656.05,on-demand,62
2025-02-10,AWS,EC2,global,952.12,reserved,35
2025-02-10,Azure,VMs,global,973.22,reserved,86
2025-02-10,GCP,BigQuery,global,4757.07,on-demand,74
2025-02-10,Azure,VMs,global,1840.75,on-demand,81
2025-02-10,GCP,Compute Engine,global,1006.38,on-demand,51
2025-02-10,GCP,Compute Engine,global,1014.12,on-demand,94
2025-02-11,AWS,RDS,global,4633.7,reserved,60
2025-02-11,GCP,BigQuery,global,2742.19,on-demand,94
2025-02-11,SaaS,Databricks,global,4947.36,on-demand,78
2025-02-11,Azure,VMs,global,3647.6,reserved,74
2025-02-12,GCP,BigQuery,global,652.99,on-demand,54
2025-02-12,AWS,Snowflake,global,2294.92,reserved,53
2025-02-12,AWS,Databricks,global,2264.34,reserved,36
2025-02-13,GCP,Compute Engine,global,3220.21,on-demand,56
2025-02-13,GCP,Compute Engine,global,2248.76,reserved,67
2025-02-13,AWS,RDS,global,1224.16,reserved,62
2025-02-13,Azure,VMs,global,2769.21,on-demand,82
2025-02-14,GCP,Compute Engine,global,4688.02,on-demand,59
2025-02-14,GCP,BigQuery,global,3486.44,reserved,40
2025-02-14,GCP,BigQuery,global,1278.64,on-demand,45
2025-02-15,Azure,VMs,global,1474.11,reserved,88
2025-02-15,SaaS,Databricks,global,2377.41,on-demand,53
2025-02-15,Azure,VMs,global,4908.88,on-demand,40
2025-02-16,GCP,BigQuery,global,4286.43,on-demand,71
2025-02-16,AWS,EC2,global,3287.13,on-demand,93
2025-02-16,Azure,AKS,global,2250.69,reserved,59
2025-02-16,GCP,Compute Engine,global,3967.09,on-demand,69
2025-02-16,SaaS,Snowflake,global,4488.67,on-demand,87
2025-02-16,GCP,BigQuery,global,1745.56,reserved,54
2025-02-17,AWS,RDS,global,3811.56,on-demand,37
2025-02-17,GCP,Compute Engine,global,632.48,on-demand,82
2025-02-17,SaaS,Databricks,global,2289.12,reserved,51
2025-02-17,SaaS,Databricks,global,4497.79,reserved,59
2025-02-17,AWS,Snowflake,global,3200.05,on-demand,94
2025-02-17,GCP,BigQuery,global,3371.06,reserved,80
2025-02-18,Azure,AKS,global,660.99,on-demand,57
2025-02-18,GCP,BigQuery,global,4366.79,reserved,55
2025-02-18,AWS,Snowflake,global,3113.4,on-demand,89
2025-02-18,AWS,Databricks,global,1363.92,reserved,38
2025-02-18,AWS,Snowflake,global,1198.04,reserved,51
2025-02-18,GCP,Compute Engine,global,3707.34,reserved,63
2025-02-19,SaaS,Databricks,global,3117.0,on-demand,39
2025-02-19,SaaS,Snowflake,global,1952.51,on-demand,33
2025-02-19,GCP,BigQuery,global,3723.25,on-demand,90
2025-02-19,AWS,Kubernetes,global,3286.63,reserved,45
2025-02-19,AWS,Snowflake,global,3794.1,on-demand,86
2025-02-20,AWS,Snowflake,global,4900.88,on-demand,81
2025-02-20,SaaS,Databricks,global,503.95,reserved,36
2025-02-20,SaaS,Databricks,global,3648.26,on-demand,61
2025-02-20,Azure,VMs,global,3351.87,reserved,51
2025-02-21,SaaS,Snowflake,global,3112.78,on-demand,41
2025-02-21,AWS,Databricks,global,2362.81,reserved,35
2025-02-21,GCP,BigQuery,global,501.79,on-demand,68
2025-02-21,AWS,Kubernetes,global,1721.74,on-demand,89
2025-02-21,GCP,BigQuery,global,2780.7,on-demand,49
2025-02-21,Azure,AKS,global,1734.17,on-demand,72
2025-02-22,SaaS,Snowflake,global,1735.64,reserved,64
2025-02-22,SaaS,Databricks,global,1481.52,reserved,70
2025-02-22,GCP,BigQuery,global,4841.71,on-demand,85
2025-02-22,SaaS,Snowflake,global,4876.65,reserved,79
2025-02-22,SaaS,Snowflake,global,3642.51,on-demand,80
2025-02-23,GCP,BigQuery,global,3719.4,on-demand,30
2025-02-23,Azure,Fabric,global,1556.52,on-demand,44
2025-02-23,GCP,Compute Engine,global,1222.29,on-demand,35
2025-02-23,SaaS,Snowflake,global,2496.7,on-demand,67
2025-02-23,AWS,EC2,global,3587.74,on-demand,44
2025-02-23,AWS,EC2,global,790.63,reserved,77
2025-02-24,AWS,Databricks,global,1202.6,on-demand,76
2025-02-24,SaaS,Snowflake,global,2885.96,on-demand,39
2025-02-24,Azure,VMs,global,524.5,on-demand,52
2025-02-24,AWS,EC2,global,1715.97,reserved,44
2025-02-24,GCP,BigQuery,global,1805.32,on-demand,46
2025-02-24,SaaS,Databricks,global,1139.72,on-demand,42
2025-02-25,GCP,Compute Engine,global,3964.13,on-demand,94
2025-02-25,Azure,SQL Database,global,2670.81,reserved,45
2025-02-25,Azure,AKS,global,4189.46,on-demand,52
2025-02-25,GCP,BigQuery,global,1292.69,on-demand,33
2025-02-25,GCP,Compute Engine,global,3008.58,on-demand,30
2025-02-25,SaaS,Databricks,global,1083.65,on-demand,30
2025-02-26,SaaS,Databricks,global,4542.8,reserved,74
2025-02-26,Azure,SQL Database,global,4584.29,on-demand,64
2025-02-26,GCP,Compute Engine,global,2135.72,reserved,76
2025-02-26,GCP,BigQuery,global,2326.5,on-demand,75
2025-02-27,GCP,Compute Engine,global,2590.43,reserved,39
2025-02-27,GCP,BigQuery,global,1681.29,on-demand,62
2025-02-27,AWS,Snowflake,global,531.13,on-demand,74
2025-02-27,Azure,VMs,global,4397.67,reserved,80
2025-02-28,Azure,SQL Database,global,4892.61,reserved,41
2025-02-28,AWS,EC2,global,3959.09,on-demand,45
2025-02-28,Azure,AKS,global,2759.98,reserved,79
2025-02-28,GCP,BigQuery,global,2600.39,reserved,46
2025-03-01,Azure,AKS,global,3248.98,reserved,34
2025-03-01,Azure,SQL Database,global,2315.82,on-demand,44
2025-03-01,Azure,AKS,global,4317.04,on-demand,95
2025-03-01,GCP,Compute Engine,global,3631.36,on-demand,30
2025-03-01,AWS,EC2,global,1553.1,on-demand,49
2025-03-01,SaaS,Databricks,global,1199.77,on-demand,50
2025-03-02,GCP,Compute Engine,global,2206.37,on-demand,57
2025-03-02,GCP,Compute Engine,global,2342.66,on-demand,48
2025-03-02,AWS,Snowflake,global,609.88,reserved,64
2025-03-02,Azure,SQL Database,global,1741.48,reserved,70
2025-03-02,SaaS,Snowflake,global,4977.78,reserved,61
2025-03-03,GCP,Compute Engine,global,4062.98,reserved,67
2025-03-03,SaaS,Snowflake,global,1810.41,reserved,66
2025-03-03,GCP,BigQuery,global,793.3,reserved,80
2025-03-03,Azure,SQL Database,global,3072.12,on-demand,62
2025-03-03,SaaS,Snowflake,global,3440.78,on-demand,95
2025-03-04,Azure,VMs,global,3659.72,reserved,70
2025-03-04,Azure,Fabric,global,884.2,on-demand,64
2025-03-04,GCP,BigQuery,global,3471.57,reserved,74
2025-03-05,GCP,Compute Engine,global,4556.79,reserved,37
2025-03-05,Azure,AKS,global,3760.27,reserved,56
2025-03-05,AWS,Databricks,global,3173.42,reserved,90
2025-03-05,Azure,SQL Database,global,1348.21,on-demand,34
2025-03-06,AWS,EC2,global,2112.48,reserved,75
2025-03-06,Azure,Fabric,global,1248.65,reserved,53
2025-03-06,SaaS,Snowflake,global,3704.76,reserved,33
2025-03-06,GCP,BigQuery,global,648.9,on-demand,40
2025-03-06,Azure,SQL Database,global,2255.11,on-demand,70
2025-03-07,GCP,BigQuery,global,4079.39,on-demand,30
2025-03-07,SaaS,Databricks,global,3484.1,on-demand,82
